Id,SalePrice
2733,178983.5988252591
2734,155192.6328988456
2735,138788.96643921
2736,141371.22847716327
2737,106719.74061838623
2738,122554.16046247106
2739,163436.89175423118
2740,149280.80135707787
2741,124923.38098172462
2742,181338.9294317536
2743,154758.5679610033
2744,166332.86289443693
2745,151604.53570847926
2746,120918.26795299505
2747,175294.3767615633
2748,123518.11663275246
2749,147581.55065825843
2750,125306.21821152519
2751,139266.68001272547
2752,263754.0635591917
2753,187944.08122528432
2754,242374.9492455663
2755,139768.58420849484
2756,69395.72282539582
2757,73435.22539814915
2758,77819.92611993528
2759,161265.99290610463
2760,119153.24890880095
2761,140522.7674784545
2762,134551.4551861299
2763,227202.4617348964
2764,200843.5529823136
2765,284588.3497074226
2766,117821.5054755033
2767,70213.29229249226
2768,109694.81804741327
2769,122005.96812364456
2770,172332.53486135966
2771,99147.02691909784
2772,97665.03912008439
2773,165417.10890445157
2774,140881.83748191805
2775,118529.71004052588
2776,155242.63497518562
2777,166917.11277833427
2778,138472.26242249325
2779,115555.0715497164
2780,111144.72513368122
2781,91640.1582402125
2782,91403.06113375344
2783,95858.52964527793
2784,98785.41147071429
2785,125258.01404919656
2786,51924.10545840289
2787,118680.79580592229
2788,51112.725588014684
2789,173895.77214454516
2790,114692.52407330941
2791,106095.63724534264
2792,40786.06971013415
2793,175424.90949069176
2794,93160.4324533481
2795,110310.50495124543
2796,85031.54181684296
2797,206937.00252962613
2798,138103.18213665352
2799,91008.90725382908
2800,83923.27351014008
2801,113551.27664327559
2802,141720.0657472339
2803,147359.37509048806
2804,164742.9515767233
2805,120358.10793520571
2806,68652.96944773666
2807,158505.50005898683
2808,156742.6486213771
2809,109737.30050586358
2810,126665.75652420733
2811,182523.83216953906
2812,179042.0751769277
2813,138963.77331114153
2814,140437.96983800415
2815,104932.65356088862
2816,233922.48098551304
2817,163863.1641328047
2818,128968.84252714775
2819,211264.14586037438
2820,133199.5744959623
2821,118146.03746477011
2822,224967.81776081093
2823,268389.9551802076
2824,161356.53717799153
2825,192155.41189200128
2826,124124.16651602814
2827,126115.4045794768
2828,249604.2506521668
2829,252555.67777792327
2830,233085.2959629308
2831,204373.75106481474
2832,240219.8312382429
2833,278633.0467129699
2834,225093.94560996932
2835,224616.77884617297
2836,214293.02451404466
2837,184697.52094656377
2838,132447.15263046164
2839,197539.3873421816
2840,190191.44471466815
2841,215981.70960244612
2842,243682.24896147044
2843,147558.72150349503
2844,184574.409871333
2845,109679.94143995644
2846,221251.09241995076
2847,206999.08563029688
2848,241698.25097851845
2849,212202.67247746774
2850,299254.3867373812
2851,242783.9880750174
2852,244015.58951622454
2853,242382.86362035415
2854,164004.0804645115
2855,224384.98230209624
2856,208270.6613327224
2857,202823.3888668581
2858,220237.77515630785
2859,122389.23437941677
2860,130520.86525171538
2861,140696.82395517366
2862,228861.0495547597
2863,145586.22813852056
2864,244896.6149385427
2865,134602.79639662724
2866,182768.4710406707
2867,71729.8534058662
2868,135655.3303232753
2869,111240.34388764076
2870,142582.81665979617
2871,123800.206448257
2872,17979.4415740807
2873,93469.20537183843
2874,134087.05301848758
2875,115186.8085893676
2876,187349.77630892495
2877,128000.76071469826
2878,153661.23409783922
2879,124416.25490757162
2880,90977.67137566638
2881,151169.5827044259
2882,159405.04073014835
2883,198251.09063533111
2884,219111.30379828557
2885,176033.0842984618
2886,226340.3309133047
2887,117649.30115400412
2888,144957.0897752236
2889,65024.24904942402
2890,66445.22735236569
2891,135740.61267809104
2892,70937.22986722055
2893,77846.1975583469
2894,68395.82355247761
2895,275756.7676408733
2896,252440.88139643648
2897,199170.23622537742
2898,157828.08719899895
2899,223682.28830394187
2900,166927.5680179724
2901,242857.16149261725
2902,200574.64639221295
2903,311418.8477955477
2904,339224.9182428025
2905,81394.87694307187
2906,236807.24033236483
2907,93338.96702512469
2908,118916.92211834778
2909,148232.92216827816
2910,62267.003499083745
2911,52240.719711438505
2912,161452.08247647627
2913,57135.87030903515
2914,60049.571492266376
2915,70236.36955133169
2916,62729.21996146723
2917,190128.6486132123
2918,111658.07833762781
2919,248486.90804545383
